point 1,point 2,point 3,point 4,point 5,point 6,point 7,point 8,point 9,point 10,point 11,point 12,point 13,point 14,point 15,point 16,point 17,point 18,point 19,point 20,bookname
5.347740668,5.361182918,5.441875194,5.488328508,5.481154999,5.434352704,5.41182401,5.351527763,5.371910868,5.433809844,5.454916761,5.43762279,5.389889877,5.370424465,5.408463447,5.392436149,5.409445766,5.36935167,5.358235963,0.528060697,Voltaire's philosophical dictionary by voltaire   free ebook
5.421600069,5.451482188,5.450810436,5.443204473,5.422033458,5.365151252,5.317500217,5.346775592,5.371760423,5.335334142,5.395228396,5.429249372,5.445436422,5.402921037,5.348032417,5.310349311,5.328031551,5.376831065,5.412888966,0.274789807,The pilgrim's progress by john bunyan every child can read by john bunyan   free ebook
5.388277487,5.356246264,5.355912239,5.330122007,5.270700749,5.289019373,5.260293239,5.273443269,5.334183046,5.327748673,5.340898703,5.357740586,5.327731092,5.334235786,5.350374459,5.351394114,5.379135755,5.367515207,5.329190254,0.444463978,Twelve years a slave by solomon northup   free ebook
5.354168656,5.351590106,5.355983192,5.344809474,5.329385923,5.327905644,5.323226053,5.340368637,5.343949957,5.347244771,5.337264827,5.314965142,5.31334161,5.283306274,5.28048897,5.263871645,5.252411422,5.243911756,5.235937351,0.566469296,Shakespeare's sonnets by william shakespeare   free ebook
5.444611158,5.483791209,5.501035503,5.450021133,5.447442942,5.444991547,5.40591716,5.322231615,5.315701606,5.337954353,5.381762468,5.262869822,5.260735418,5.245815723,5.286010144,5.288292477,5.355071851,5.416462384,5.40771344,0.784615385,Tom brown's school days by thomas hughes   free ebook
5.476168224,5.486448598,5.497663551,5.507943925,5.509579439,5.518925234,5.52453271,5.546495327,5.542990654,5.542990654,5.55046729,5.543691589,5.538317757,5.528738318,5.531308411,5.539485981,5.528271028,5.517990654,5.515654206,3.305607477,Areopagitica by john milton   free ebook
5.294930176,5.264976725,5.291287189,5.318963773,5.323719895,5.29725764,5.269328071,5.297662417,5.317243473,5.301760777,5.289566889,5.285215543,5.314865412,5.319267355,5.311880186,5.310261081,5.331360049,5.334497065,5.339657964,0.493472981,At the earth's core by edgar rice burroughs   free ebook
5.305750784,5.310958998,5.400517387,5.324134063,5.275760628,5.389162336,5.406767244,5.358508276,5.360877727,5.350415512,5.306735194,5.283635906,5.350690231,5.321970651,5.243240768,5.279778393,5.312584419,5.324500355,5.304148257,0.025205467,Discourses on the first decade of titus livius by niccolÌ_ machiavelli   free ebook
5.406637759,5.376275636,5.482296965,5.502383687,5.438387437,5.496041252,5.477623345,5.351276222,5.317721786,5.435860776,5.414925583,5.373472401,5.426672917,5.447415915,5.520515645,5.395396695,5.380457049,5.466921364,5.407270597,0.014456815,Leaves of grass by walt whitman   free ebook
5.479005824,5.489841528,5.445686035,5.428078017,5.425233645,5.439658675,5.445686035,5.442096709,5.449613978,5.431667344,5.44169037,5.438981444,5.448462685,5.438507382,5.434443993,5.413652987,5.434985778,5.425369091,5.418122714,1.400040634,Grimm's fairy stories by jacob grimm and wilhelm grimm   free ebook
5.34472545,5.343768512,5.354636591,5.402096149,5.37621326,5.352175894,5.344543176,5.410936432,5.439439508,5.453634085,5.468580542,5.461175666,5.493073593,5.510344042,5.500455685,5.496559581,5.418842561,5.295784917,5.233128275,0.319115972,The problem of china by bertrand russell   free ebook
5.475104857,5.518648807,5.540026158,5.53053263,5.514589816,5.488476977,5.445406576,5.448428269,5.481644342,5.464168132,5.476773553,5.480404095,5.50414919,5.493325215,5.480900194,5.449916565,5.460018942,5.433410003,5.414287647,0.897149687,The gentlemen's book of etiquette and manual of politeness by cecil b. hartley   free ebook
5.525433158,5.588777619,5.549177396,5.599725799,5.591082499,5.41706406,5.44412653,5.418236369,5.445398188,5.35542839,5.384457956,5.433436656,5.331068193,5.387418534,5.645406136,5.637219838,5.515418852,5.419726594,5.441940868,0.301184231,How to write special feature articles by willard grosvenor bleyer   free ebook
5.504472272,5.459827331,5.477249747,5.432838143,5.37971533,5.370304114,5.38142646,5.415649063,5.424360271,5.416193513,5.481994244,5.504083379,5.515050167,5.473905266,5.447227191,5.467682974,5.487205413,5.455393949,5.444893832,1.646651629,The book of dragons by e. nesbit   free ebook
5.562716049,5.562962963,5.574567901,5.600246914,5.611851852,5.619259259,5.625185185,5.643209877,5.66,5.658271605,5.647407407,5.65654321,5.662962963,5.648641975,5.648888889,5.647901235,5.650617284,5.676296296,5.673333333,1.702962963,The book of tea by kakuzo okakura   free ebook
5.401658558,5.357341884,5.308580274,5.34763379,5.329013711,5.304046882,5.240977444,5.250132685,5.324237063,5.359862893,5.386045997,5.398120301,5.370875719,5.389363114,5.383480761,5.455174701,5.458757187,5.377266696,5.319991154,0.088367979,The skylark of space by lee hawkins garby and e. e. smith   free ebook
5.636966253,5.591838843,5.50399449,5.482059229,5.508884298,5.487913223,5.4877927,5.463774105,5.430079201,5.457351928,5.464703857,5.430630165,5.411088154,5.42863292,5.428357438,5.451136364,5.453081956,5.357024793,5.290857438,0.564204545,Astronomy for amateurs by camille flammarion   free ebook
5.369115436,5.329080623,5.338179445,5.356495767,5.384939473,5.373565947,5.304632487,5.307461033,5.305126988,5.345814542,5.379816441,5.391130627,5.405570061,5.38373289,5.37048026,5.337150882,5.397559142,5.397855843,5.415479864,0.407824986,Anabasis by xenophon   free ebook
5.247916667,5.236607143,5.231547619,5.230952381,5.247916667,5.256845238,5.257440476,5.269642857,5.268154762,5.262797619,5.269940476,5.254166667,5.230059524,5.218452381,5.225,5.246130952,5.259821429,5.273214286,5.28125,3.704761905,The wendigo by algernon blackwood   free ebook
5.234499128,5.300112267,5.288982197,5.304562065,5.300558362,5.295978454,5.238471232,5.233302107,5.319565727,5.329766432,5.319814796,5.308043465,5.386089643,5.387180717,5.3309839,5.357686403,5.282879989,5.092165085,5.053880841,0.0473883,Poems and songs of robert burns by robert burns   free ebook
5.382978723,5.382978723,5.37993921,5.37993921,5.376899696,5.376899696,5.389057751,5.392097264,5.389057751,5.386018237,5.386018237,5.392097264,5.395136778,5.407294833,5.407294833,5.407294833,5.407294833,5.404255319,5.404255319,5.401215805,The book of the dead by sir e. a. wallis budge   free ebook
5.426416951,5.436816123,5.410080242,5.371876431,5.40733201,5.393981034,5.362461194,5.308633179,5.352910241,5.36634604,5.420140126,5.440955435,5.450336743,5.412048111,5.362427265,5.347803959,5.346022698,5.367754084,5.36576925,0.515293399,Piccadilly jim by p. g. wodehouse   free ebook
5.454402403,5.40833989,5.411701595,5.420070095,5.429296903,5.411272441,5.37715471,5.378513697,5.349474287,5.398111723,5.392032043,5.38323439,5.405121236,5.395679851,5.403046992,5.402474787,5.371432659,5.391745941,5.36993062,2.356984479,Confessions of an english opium eater by thomas de quincey   free ebook
5.317104987,5.362993179,5.488895522,5.554781724,5.524558087,5.446180037,5.384339867,5.315988459,5.290805779,5.348400933,5.453089245,5.567140915,5.603024575,5.577101228,5.486607192,5.422942991,5.375794559,5.347439171,5.325948772,0.186073249,"Hesiod, the homeric hymns, and homerica by hesiod   free ebook"
5.34941925,5.350321451,5.370878276,5.369501584,5.358942486,5.309675608,5.28992074,5.382773968,5.319746849,5.332023471,5.333740995,5.326636994,5.285877541,5.322974725,5.344233262,5.403711723,5.410468209,5.388260689,5.324304637,0.242531778,The american occupation of the philippines 1898 1912 by james h. blount   free ebook
5.234253876,5.192308624,5.203330911,5.22938469,5.262306202,5.268350291,5.300484496,5.316388081,5.311482558,5.293556202,5.274733527,5.28901405,5.306661822,5.319246609,5.339474322,5.341375969,5.333817829,5.303125,5.309314438,0.265394864,Battle pieces and aspects of the war by herman melville   free ebook
5.553475594,5.532200358,5.514630718,5.479810887,5.464860721,5.471760797,5.44262714,5.404868387,5.440646563,5.48562484,5.528941988,5.517889088,5.495974955,5.497444416,5.469524661,5.445310503,5.400971122,5.35350115,5.308267314,0.369856887,"The life and amours of the beautiful, gay and dashing kate percival by percival   free ebook"
5.34118896,5.39410828,5.335474168,5.338888889,5.318294409,5.161341118,5.072717622,5.183510262,5.326769285,5.340782024,5.335651097,5.355980184,5.321762208,5.271532201,5.299716914,5.319798301,5.338694268,5.328839349,5.310474168,0.338145789,The expression of the emotions in man and animals by charles darwin   free ebook
5.548884663,5.465191849,5.405536951,5.444885912,5.455854808,5.50442729,5.519724146,5.544216143,5.527642184,5.428808605,5.343597457,5.354537973,5.407182995,5.499460779,5.510316154,5.511025656,5.524364287,5.413185379,5.361434329,0.438216597,The mysteries of free masonry by william morgan   free ebook
5.541546114,5.492690726,5.490854948,5.537916857,5.517258007,5.488630019,5.436542984,5.323621474,5.413117777,5.49954317,5.579149959,5.549980542,5.437388965,5.412254877,5.47583879,5.405918481,5.307141769,5.358433582,5.336920292,0.250579497,Myths of babylonia and assyria by donald a. mackenzie   free ebook
5.429743754,5.422621247,5.434830086,5.486945491,5.519893758,5.487984105,5.436541951,5.487479166,5.500763566,5.522061299,5.546162878,5.517541483,5.539742358,5.534853075,5.447490496,5.393700173,5.424903733,5.484572691,5.502434379,0.173025608,"Childhood's favorites and fairy stories by forbush, hale, and mabie   free ebook"
5.295262017,5.307821119,5.357294129,5.454959614,5.464218873,5.411285954,5.413465327,5.432882683,5.381673562,5.29267632,5.265230989,5.278812057,5.393518519,5.407961485,5.295508274,5.251305162,5.273788416,5.255774724,5.2526842,0.357244878,"The man that corrupted hadleyburg, and other stories by mark twain   free ebook"
5.423645815,5.548053636,5.516102546,5.539955107,5.499763719,5.496668439,5.541573631,5.532925749,5.268220214,5.204495245,5.273235277,5.222871995,5.17616516,5.175863902,5.143853742,5.264055762,5.294990844,5.275733948,5.313662945,0.038183,Bede's ecclesiastical history of england by saint the venerable bede   free ebook
5.382124352,5.380829016,5.384715026,5.388601036,5.393782383,5.387305699,5.384715026,5.384715026,5.392487047,5.396373057,5.396373057,5.393782383,5.401554404,5.398963731,5.398963731,5.396373057,5.401554404,5.405440415,5.410621762,5.405440415,The vampyre; a tale by john william polidori   free ebook
5.433550283,5.460120839,5.436396296,5.396482142,5.344437446,5.340984907,5.297641542,5.31959316,5.391676581,5.372524319,5.337229104,5.333869877,5.416287587,5.46504304,5.542865141,5.574707817,5.53896937,5.475867217,5.444584412,0.930156064,The critique of practical reason by immanuel kant   free ebook
5.604490215,5.605218716,5.575714428,5.549124143,5.478724461,5.461869598,5.394516375,5.391734826,5.325739263,5.358356237,5.402529885,5.411503692,5.467134673,5.481307328,5.511970595,5.50670552,5.572965992,5.616080003,5.632371933,0.942150402,Jack and jill by louisa may alcott   free ebook
5.385918235,5.414536016,5.428747567,5.435626217,5.428293316,5.391239455,5.415379624,5.414081765,5.389422453,5.378844906,5.367878001,5.359312135,5.368786502,5.409344581,5.441661259,5.460220636,5.468332252,5.488773524,5.550486697,0.362881246,A practical guide to self hypnosis by melvin powers   free ebook
5.263898501,5.180172461,5.157968547,5.15781476,5.179099614,5.135607184,5.120730122,5.124362425,5.132443566,5.129206715,5.14220904,5.196704564,5.213976309,5.133044067,5.12423793,5.161333553,5.103934384,5.110199374,5.056798667,0.010973801,The waterloo roll call by charles dalton   free ebook
5.377618508,5.452650902,5.490808228,5.4595751,5.390387107,5.297700032,5.308700464,5.368588705,5.392587194,5.350259151,5.343011014,5.378684807,5.408946118,5.432904114,5.416005291,5.398175143,5.365632761,5.336559227,5.329918475,0.379872584,A voyage to arcturus by david lindsay   free ebook
5.364041579,5.326902652,5.342712378,5.36426793,5.355370606,5.350373479,5.36306653,5.348997963,5.351365939,5.377640033,5.415510247,5.423867811,5.406160221,5.39073355,5.389288388,5.401284976,5.386589591,5.359758327,5.329775565,1.14004144,Macbeth by william shakespeare   free ebook
5.323136274,5.327828172,5.314670003,5.306933584,5.292419977,5.300260661,5.298550725,5.293712856,5.292086331,5.297528933,5.327515379,5.341236576,5.345323741,5.331289751,5.348180586,5.350536962,5.346199562,5.341257429,5.332999687,1.159649672,The tempest by william shakespeare   free ebook
5.404449946,5.351316266,5.309322546,5.328945779,5.347421809,5.344010385,5.272581814,5.248732037,5.242452602,5.279314093,5.374350924,5.426186451,5.43877551,5.444270016,5.39309866,5.320553073,5.269623234,5.282151914,5.335255404,1.120456467,Tales of terror and mystery by arthur conan doyle   free ebook
5.240300325,5.264799784,5.316287879,5.305492424,5.240354437,5.229897186,5.237662338,5.238014069,5.354261364,5.443492965,5.387418831,5.34592803,5.340029762,5.375040584,5.379572511,5.389366883,5.368817641,5.347172619,5.358089827,0.138906926,The return of sherlock holmes by arthur conan doyle   free ebook
5.351269486,5.328677265,5.354192391,5.423223105,5.463497453,5.445603102,5.38912255,5.351153727,5.315210681,5.295039744,5.309220173,5.378656043,5.416354762,5.402502315,5.411145624,5.446413413,5.43028438,5.453609739,5.469989582,0.420174795,The works of edgar allan poe ‰ÛÓ volume 5 by edgar allan poe   free ebook
5.438440492,5.486538988,5.532612859,5.491709986,5.48621067,5.438905609,5.389685363,5.367742818,5.352585499,5.319097127,5.333077975,5.350095759,5.341149111,5.376826265,5.438987688,5.444350205,5.435841313,5.457948016,5.463638851,1.08872777,The children of odin: the book of northern myths by padraic colum   free ebook
5.233700377,5.240365112,5.217569787,5.213271516,5.211870955,5.200956245,5.225490196,5.239447503,5.248671883,5.260697382,5.269970057,5.278518304,5.27214334,5.25862069,5.267168937,5.248285521,5.238771371,5.24007534,5.231382208,1.242634985,Minute mysteries [detectograms] by h. a. ripley   free ebook
5.373731031,5.398744113,5.408948195,5.43574045,5.428309785,5.402145474,5.392830979,5.358084772,5.336368394,5.32469911,5.279905808,5.243485086,5.180167452,5.142333857,5.107430665,5.101412873,5.083516484,5.072893773,5.052694924,1.201412873,The imaginary invalid by moliÌ¬re   free ebook
5.290610391,5.344726464,5.371290556,5.343326307,5.394836532,5.336784461,5.424340954,5.44442543,5.437206842,5.326096595,5.348102398,5.380982755,5.34941699,5.35587327,5.370139316,5.33817684,5.342276189,5.345193183,5.301904992,5.314661979,Rob roy ‰ÛÓ complete by walter scott   free ebook
5.386875565,5.375064541,5.410433071,5.44723764,5.453385181,5.439670195,5.489399122,5.516974313,5.515893249,5.534626307,5.529963212,5.536578676,5.553278689,5.577465471,5.564363625,5.559716665,5.564234542,5.601394088,5.621853621,0.091599974,Women of history: selected from the writings of standard authors by various   free ebook
5.430343246,5.422283213,5.425757365,5.428397721,5.42610478,5.422943302,5.381183991,5.340188994,5.325701779,5.302077543,5.341196498,5.328029461,5.311770428,5.303675653,5.321671762,5.392683435,5.470712896,5.453654808,5.449902724,1.358185103,The poems and prose poems of charles baudelaire by charles baudelaire   free ebook
5.382451753,5.363992684,5.327354511,5.308316846,5.323192355,5.33519355,5.365037889,5.394826235,5.401806712,5.395218187,5.356060323,5.307084998,5.308279518,5.289447161,5.26701258,5.266489977,5.292358804,5.337507932,5.355201762,0.901377431,The tragedy of king lear by william shakespeare   free ebook
5.283691973,5.322449226,5.344970986,5.442891683,5.520430368,5.545140232,5.572461315,5.522666828,5.529206963,5.500507737,5.508147969,5.459030464,5.390171663,5.341598162,5.316404739,5.274238395,5.24504352,5.163225338,5.126462766,0.159719536,The chronology of ancient kingdoms amended by isaac newton   free ebook
5.408997423,5.347531966,5.341721181,5.29658539,5.374677867,5.370552086,5.355548122,5.378345227,5.419107444,5.408737239,5.501077907,5.430419269,5.413048865,5.393324413,5.380401923,5.383648033,5.436874319,5.397276737,5.294479136,0.34501685,Dead souls by nikolai vasilevich gogol   free ebook
5.340640475,5.316639155,5.294016177,5.251427864,5.391688676,5.457329152,5.427154176,5.327310994,5.249694619,5.25727963,5.275305381,5.334896005,5.245625619,5.248316276,5.275833608,5.2946517,5.343653021,5.286563222,5.315054473,5.319486629,The iliad by homer   free ebook
5.478853047,5.493369176,5.498028674,5.509677419,5.504301075,5.494086022,5.489784946,5.479390681,5.474910394,5.487634409,5.491218638,5.504659498,5.506272401,5.510035842,5.50483871,5.515770609,5.510035842,5.502329749,5.500716846,3.666129032,Peter pan in kensington gardens by j. m. barrie   free ebook
